ID Laundry,Name,Fulladdress,Categories,phone,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Opening Hours,Featured Image,Layanan
903,ION LAUNDRY - MULYOSARI,"Jl. Raya Mulyosari No.233A, Kalisari, Kec. Mulyorejo, Surabaya, Jawa Timur 60115","Binatu, Binatu Cucian Kering, Layanan Binatu",+62 822-6008-8812,101,4.7,https://search.google.com/local/reviews?placeid=ChIJSfMQcYn71y0RgF70uKDG7GY&q=la,https://www.google.com/maps?cid=7416521079972454016,-7.2738064,112.7978714,http://www.ionlaundry.com/,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipNDvemAc-FkASsxdw8s4Z1iuhNKGn6IYdu3fR1y,"just wash, dry cleaning, iron wash"
904,FAMILY LAUNDRY & Dry Clean,"Jl. Kalisari Damen No.16A 001, RT.001/RW.03, Kalisari, Kec. Mulyorejo, Surabaya,",Binatu,+62 856-0628-5237,5,4.8,https://search.google.com/local/reviews?placeid=ChIJd-SyVwX61y0R09SxYHX3gEc&q=la,https://www.google.com/maps?cid=5152390057217348819,-7.2738931,112.7992007,None,"Sabtu: [06.00-12.00, 18.00-21.00], Minggu: [06.00-12.00, 18.00-21.00], Senin: [0",https://lh3.googleusercontent.com/gps-proxy/ALd4DhGipUtlU5JF4R6-eB_BI_USDIMJeKVL,"just wash, iron wash"
905,Yuk Laundry Surabaya,"Jl. Raya Mulyosari No.156, Kalisari, Kec. Mulyorejo, Surabaya, Jawa Timur 60112",Layanan Binatu,+62 812-3347-9375,80,4.6,https://search.google.com/local/reviews?placeid=ChIJobmATiz51y0Rv0ESiH7fqqk&q=la,https://www.google.com/maps?cid=12225829872992403903,-7.2647242,112.7956223,None,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipMzL1pcl4p2C5ItkPmBHizsZ7GqM56VTr5CjdDi,"just wash, dry cleaning, iron wash"
906,MaxPress Coin Laundry Mulyosari,"Jl. Raya Mulyosari No.7a, Kalisari, Kec. Mulyorejo, Surabaya, Jawa Timur 34125","Layanan Binatu, Binatu Cucian Kering, Binatu",+62 821-8000-4080,121,4.9,https://search.google.com/local/reviews?placeid=ChIJd1bu2XD51y0RZoZLqcUzdKA&q=la,https://www.google.com/maps?cid=11561923067408778854,-7.258621199999999,112.795725,https://maxpresslaundrymulyosari.com/,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipMIuWKhwIOw41hC6t4pPTHK9tKrYwrGnT1vtKOi,"just wash, dry cleaning, iron wash"
907,Rumah QUEEN Laundry 2,"Jl. Kalisari Damen No.74, Kalisari, Kec. Mulyorejo, Surabaya, Jawa Timur 60112",Binatu Cucian Kering,+62 851-0247-0601,35,5.0,https://search.google.com/local/reviews?placeid=ChIJuZHBjDP71y0RrZzuEGB29p0&q=la,https://www.google.com/maps?cid=11382415263198518445,-7.273491799999999,112.8030945,None,"Sabtu: [09.00-20.30], Minggu: [09.00-20.30], Senin: [09.00-20.30], Selasa: [09.0",https://lh5.googleusercontent.com/p/AF1QipMPWR97V434wt5pJy8JBGOMB41JQzdyvNAv_Auw,"just wash, dry cleaning, iron wash"
908,Enso Laundry - Mulyosari,"Jl. Mulyosari Utara III No.5, Kalisari, Kec. Mulyorejo, Surabaya, Jawa Timur 601",Layanan Binatu,+62 821-3165-7484,129,5.0,https://search.google.com/local/reviews?placeid=ChIJn15xEl751y0RT1yGNOxLwDk&q=la,https://www.google.com/maps?cid=4161409533555924047,-7.2586786,112.7962952,None,"Sabtu: [06.00-20.00], Minggu: [06.00-20.00], Senin: [06.00-20.00], Selasa: [06.0",https://lh5.googleusercontent.com/p/AF1QipOLwHqrNqIXxcofDA-zsOej7epjCKgM1Tmks8b6,"just wash, dry cleaning, iron wash"
909,Wonder Fresh Coin Laundry,"Ruko Mulyosari Central Park AA 3, Kalisari, Kec. Mulyorejo, Surabaya, Jawa Timur",Binatu,+62 812-5951-0899,28,4.6,https://search.google.com/local/reviews?placeid=ChIJ26XABB361y0Rr7D1PPVKua0&q=la,https://www.google.com/maps?cid=12518119056403181743,-7.266234099999999,112.7963133,None,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipNQvu_h6g6LlvlO1TRVvEV7LZCS3tB1FgdF9WZ4,"just wash, iron wash"
910,Laundry Campus,"Jl. Keputih Utara No.75B, Keputih, Kec. Sukolilo, Surabaya, Jawa Timur 60111",Binatu,+62 856-0700-0022,53,4.3,https://search.google.com/local/reviews?placeid=ChIJhxQUpFr71y0RrjWH6JFZI1U&q=la,https://www.google.com/maps?cid=6134845600615052718,-7.287602899999999,112.8006921,None,"Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipPSFzorOqT2yKKhC7hpviSBRFt7zOQ2ymtRpESK,"just wash, iron wash"
911,POLI LAUNDRY SURABAYA TIMUR,"Sutorejo Timur XII 49, blok ZZ No.25, Dukuh Sutorejo, Kec. Mulyorejo, Surabaya, ",Layanan Binatu,+62 821-1110-4993,29,4.9,https://search.google.com/local/reviews?placeid=ChIJbw6HIvX71y0RAVz5Bo_vP-A&q=la,https://www.google.com/maps?cid=16158897385604996097,-7.269520699999999,112.7923191,None,"Sabtu: [08.00-19.00], Minggu: [08.00-19.00], Senin: [08.00-19.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipNbfWPlUuHPKukOn7CBwu0xpnXaSvON0MPIBaTS,"just wash, dry cleaning, iron wash"
912,Oxy Laundry Mulyosari,"Jl. Raya Mulyosari No.71a, Kalisari, Kec. Mulyorejo, Surabaya, Jawa Timur 60112","Layanan Binatu, Binatu",+62 821-3973-1200,56,4.0,https://search.google.com/local/reviews?placeid=ChIJ9TdVs_f51y0RJZYH_Dn5Jc4&q=la,https://www.google.com/maps?cid=14854552973388256805,-7.2625489,112.795658,None,"Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [08.00-17.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipONX_w2hxW01UyBT8i_lkrwxl1VXrESUzONfdOp,"just wash, dry cleaning, iron wash"
913,Nay'S laundry,"kalimas baru 2 gang timur nomer 19, RT.09/RW.09, Perak Utara, Kec. Pabean Cantik",Layanan Binatu,+62 838-3166-7272,2,5.0,https://search.google.com/local/reviews?placeid=ChIJ-3OP7e_51y0R7Hkba4yruuU&q=la,https://www.google.com/maps?cid=16553731999934413292,-7.210533199999999,112.7353377,None,"Sabtu: [09.00-20.00], Minggu: [09.00-20.00], Senin: [09.00-20.00], Selasa: [09.0",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hASj-Kg8m1bOIxVgF,"just wash, dry cleaning, iron wash"
914,Rumah Laundry Bu Pipit,"Jl. Teluk Aru Tengah No.7A, Perak Utara, Kec. Pabean Cantikan, Surabaya, Jawa Ti",Binatu Cucian Kering,+62 813-5720-0202,2,5.0,https://search.google.com/local/reviews?placeid=ChIJ0_9IMun51y0R6BSGoaiHTVI&q=la,https://www.google.com/maps?cid=5930545442650985704,-7.217091099999999,112.7320676,None,"Sabtu: [07.00-20.00], Minggu: [Tutup], Senin: [07.30-20.30], Selasa: [07.30-20.3",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3H68ggObs_NGkAYxM,"just wash, dry cleaning, iron wash"
915,Kalimas laundry,"Kalimas Madya III No.6, Nyamplungan, Kec. Pabean Cantikan, Surabaya, Jawa Timur ",Layanan Binatu,+62 822-3303-3737,1,5.0,https://search.google.com/local/reviews?placeid=ChIJGXqM25751y0R7cTnENFRS4A&q=la,https://www.google.com/maps?cid=9244572618481714413,-7.2303313,112.7404735,None,"Sabtu: [09.00-00.00], Minggu: [00.00-06.00], Senin: [09.00-00.00], Selasa: [00.0",https://lh5.googleusercontent.com/p/AF1QipMJdCHixSgMCcUWM3eotXp7HHfJ2kXtWWszUOIi,"just wash, dry cleaning, iron wash"
916,Be Clean Laundry Premium Surabaya,"Jl. Tlk. Nibung No.5, Perak Utara, Kec. Pabean Cantikan, Surabaya, Jawa Timur 60",Binatu,+62 812-9395-9900,9,3.4,https://search.google.com/local/reviews?placeid=ChIJg-u36cT41y0RQ_EE_NtZPw4&q=la,https://www.google.com/maps?cid=1026638041424654659,-7.216310099999999,112.7317346,None,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipP1hBlMRimSmjjQy9kuE_JGrGzQ9tE2RHaf9Kak,"just wash, iron wash"
917,Kost & Laundry Kebalen daerah Perak Surabaya,"Jl. Kebalen Tim. No.115, Krembangan Utara, Kec. Pabean Cantikan, Surabaya, Jawa ",Binatu,+62 811-3344-458,27,3.6,https://search.google.com/local/reviews?placeid=ChIJd3QbJdv51y0RoUrIcIhLxwM&q=la,https://www.google.com/maps?cid=272269351859014305,-7.226203399999999,112.7357689,https://instagram.com/koskebalen_sby?igshid=YmMyMTA2M2Y=,"Sabtu: [07.30-20.30], Minggu: [07.30-17.00], Senin: [07.30-20.30], Selasa: [07.3",https://lh5.googleusercontent.com/p/AF1QipP88nTnfJy3tTipF6vWSB3ABjzh7bhAFEStKdcJ,"just wash, iron wash"
918,Laundry - Fahmi Laundry,"Jl. Indrapura No.197, RT.002/RW.10, Krembangan Utara, Kec. Pabean Cantikan, Sura",Binatu,+62 812-1604-3070,1,5.0,https://search.google.com/local/reviews?placeid=ChIJPRbqnv_51y0R_jr462qdG5M&q=la,https://www.google.com/maps?cid=10600239230497602302,-7.2267337,112.7335779,None,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka",https://lh5.googleusercontent.com/p/AF1QipPbgOhtJSTmCUajLmF2Lw2VVIGST67jqf-D35us,"just wash, iron wash"
919,Loundry Hemat Kemangi,"Jl. Tlk. Amurang No.21, Perak Utara, Kec. Pabean Cantikan, Surabaya, Jawa Timur ",Binatu Cucian Kering,+62 812-3590-6141,1,5.0,https://search.google.com/local/reviews?placeid=ChIJDdRfklf51y0ROwDfkufrnGY&q=la,https://www.google.com/maps?cid=7394044068069572667,-7.217526899999999,112.7309811,None,"Sabtu: [08.00-20.00], Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.0",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cepd8vvBLELR0ujc6,"just wash, dry cleaning, iron wash"
920,Jaya Laundry Express,"Jl. Indrapura No.197, RT.002/RW.10, Perak Tim., Kec. Pabean Cantikan, Surabaya, ","Binatu Cucian Kering, Binatu",+62 822-2934-1590,8,5.0,https://search.google.com/local/reviews?placeid=ChIJg0lN1fv51y0RIjvPue6RgD0&q=la,https://www.google.com/maps?cid=4431702487838178082,-7.226545799999999,112.7336068,None,"Sabtu: [08.00-21.00], Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipOxZGyV5R4LTIWtbsn9px5EbVaSvLgsziV5Ufs9,"just wash, dry cleaning, iron wash"
921,ALDO FRIANSAH Laundry,"Jl. Kalimas Baru I Jl. Tlk. Nibung Barat Gg. IV No.41, Perak Utara, Kec. Pabean ",Binatu Cucian Kering,+62 852-3188-5397,2,5.0,https://search.google.com/local/reviews?placeid=ChIJrbJqbTD51y0RKMhEG08K-rA&q=la,https://www.google.com/maps?cid=12752516629729167400,-7.217589699999999,112.7370169,None,"Sabtu: [08.00-16.00], Minggu: [Tutup], Senin: [08.00-16.00], Selasa: [08.00-16.0",https://lh5.googleusercontent.com/p/AF1QipMZZ4eSImEspsvz-BNJmf-3oQlfJSt_nOQuOujG,"just wash, dry cleaning, iron wash"
922,Laundry Anyelir,"Jl. Kalimas Baru 2 Gg. Lebar No.45, Perak Utara, Kec. Pabean Cantikan, Surabaya,",Binatu Cucian Kering,+62 31 3283918,1,4.0,https://search.google.com/local/reviews?placeid=ChIJmTBqHhP51y0RDq3cTf3F0YA&q=la,https://www.google.com/maps?cid=9282417998711008526,-7.2118907,112.7352527,None,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipPIwzVhXOeuiC6pubccxmif4vNhu9VuRsnKq_q_,"just wash, dry cleaning, iron wash"
923,PANGESTU LAUNDRY AND DRY CLEANING SERVICE,"Jl. Beji No.2, Pakal, Kec. Pakal, Surabaya, Jawa Timur 60196",Binatu,+62 822-4411-1549,2,5.0,https://search.google.com/local/reviews?placeid=ChIJM67R8P0BeC4Rqbloo5fkYJo&q=la,https://www.google.com/maps?cid=11124142419537869225,-7.243522599999999,112.6129115,None,"Sabtu: [08.00-20.00], Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.0",https://lh5.googleusercontent.com/p/AF1QipMWspsk8OE_d06yXceMytPQAJpVQWjXB9jZ8JYm,"just wash, iron wash"
924,Molekul laundry,"Jl. Beji No.54, Pakal, Kec. Pakal, Surabaya, Jawa Timur 60196",Binatu,+62 857-8124-2939,7,3.9,https://search.google.com/local/reviews?placeid=ChIJkRVdrdsBeC4R6VrWvcPbEKE&q=la,https://www.google.com/maps?cid=11606017873483815657,-7.2429076,112.6115261,None,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipNiA8OHx4ZwY19yidTSaG1j2ET8k33uJ3KyLvSD,"just wash, iron wash"
925,Mungil laundry,"Jl. Beji Pdam I No.28, Pakal, Kec. Pakal, Surabaya, Jawa Timur 60196",Layanan Binatu,+62 813-3213-0074,2,5.0,https://search.google.com/local/reviews?placeid=ChIJVxzjE0kBeC4RtNRRQPDjauI&q=la,https://www.google.com/maps?cid=16315103221113803956,-7.2440266,112.6109069,None,"Sabtu: [07.00-20.00], Minggu: [07.00-19.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipMBcVFwkD81gUxkL2KR2lyK9WrpcogeK4rmjWtu,"just wash, dry cleaning, iron wash"
926,Clean Boss Laundry,"Jl. Dreaming Land Blk. B6 No.23, Babat Jerawat, Kec. Pakal, Surabaya, Jawa Timur",Layanan Binatu,+62 817-7951-9788,4,5.0,https://search.google.com/local/reviews?placeid=ChIJY2xMFQD_1y0RFWpmUaiu_y4&q=la,https://www.google.com/maps?cid=3386617482749307413,-7.2386968,112.6328376,None,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipPtALP4C5zUPwREtq7vsg_XZEYf4f0QHsX-OHiH,"just wash, dry cleaning, iron wash"
927,ION WET CLEAN,"Northwest boulevard NV 5 no 9, Babat Jerawat, Kec. Pakal, Surabaya, Jawa Timur 6","Binatu, Binatu Cucian Kering, Layanan Binatu",+62 821-2209-2309,43,4.8,https://search.google.com/local/reviews?placeid=ChIJj62NQnf_1y0RsaHfcb8fddY&q=la,https://www.google.com/maps?cid=15453292603501420977,-7.2545927,112.6238653,http://ionlaundry.com/,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipMQ_VEnYJ48yFFBE1IUk8a-4_lCxsSNumjFht7c,"just wash, dry cleaning, iron wash"
928,Santika Laundry Tbk.,"Jl. Pakal Madya No.87, Pakal, Kec. Pakal, Surabaya, Jawa Timur 60196",Layanan Binatu,+62 851-0442-1542,5,5.0,https://search.google.com/local/reviews?placeid=ChIJB81cuJwAeC4RG_u_lGGnSzM&q=la,https://www.google.com/maps?cid=3696231956736899867,-7.2436998,112.6141412,None,None,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9jYJCzcAouvZBmikV,"just wash, dry cleaning, iron wash"
929,Yellow Coin Laundry,"Babat Jerawat, Kec. Pakal, Surabaya, Jawa Timur",Layanan Binatu,+62 895-3660-10022,1,5.0,https://search.google.com/local/reviews?placeid=ChIJ90-a-Qf_1y0R-HVtf0kWCMI&q=la,https://www.google.com/maps?cid=13981449548098008568,-7.235066,112.6265667,None,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipO64TnxvcWrX90dSAdO4brvngvb1f2y9QA5JgC5,"just wash, dry cleaning, iron wash"
930,Wash & Clean Laundry,"Jl. Pakal No.20, Pakal, Kec. Pakal, Surabaya, Jawa Timur 60196",Binatu Cucian Kering,+62 857-3098-4591,0,0.0,None,https://www.google.com/maps?cid=7740715395401156007,-7.237793,112.6198001,None,"Sabtu: [06.00-22.00], Minggu: [06.00-22.00], Senin: [06.00-22.00], Selasa: [06.0",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZMI7UmVBevirX0wtd,"just wash, dry cleaning, iron wash"
931,Laundry Rungkut Surabaya Rumah Laundry,"Jl. Rungkut Asri XV No.29, Kali Rungkut, Kec. Rungkut, Surabaya, Jawa Timur 6029",Layanan Binatu,+62 817-0321-7590,51,4.7,https://search.google.com/local/reviews?placeid=ChIJaf9G9EP71y0R0vTWIchYT_8&q=la,https://www.google.com/maps?cid=18397020619416204498,-7.326172899999999,112.7770483,None,None,https://lh5.googleusercontent.com/p/AF1QipPyB9pGo1WVPZHqUX42jvW62c6ZnnfX_FUNWuBs,"just wash, dry cleaning, iron wash"
932,Clean and Clean Laundry,"171, Jl. Rungkut Madya No.No, Rungkut Kidul, Rungkut, Surabaya, East Java 60293",Binatu Cucian Kering,+62 851-8688-9934,101,4.4,https://search.google.com/local/reviews?placeid=ChIJux9zXtv61y0RqBifxds6CTE&q=la,https://www.google.com/maps?cid=3533420098236651688,-7.331539999999999,112.7849833,https://cleanclean-laundry.business.site/,"Sabtu: [06.30-21.30], Minggu: [06.30-21.30], Senin: [06.30-21.30], Selasa: [06.2",https://lh5.googleusercontent.com/p/AF1QipMi9j9XBNwOkNc8nTS2IDtU3PIVCGcraXV3oWQ=,"just wash, dry cleaning, iron wash"
933,UNIVERSAL LAUNDRY SURABAYA,"Jl. Raya Kalirungkut No.15 A, Kali Rungkut, Kec. Rungkut, Surabaya, Jawa Timur 6",Layanan Binatu,+62 838-5454-0288,11,4.8,https://search.google.com/local/reviews?placeid=ChIJtT_3STj71y0RJERDuSQourA&q=la,https://www.google.com/maps?cid=12734535034535625764,-7.316091999999999,112.7698273,None,"Sabtu: [08.00-00.00], Minggu: [08.00-00.00], Senin: [08.00-00.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipN6ZVi4rpz9-i3Q9ArCtVCi0IUJRlpsfeR0hpag,"just wash, dry cleaning, iron wash"
934,Deli Laundry Rungkut,"Jl. Raya Kalirungkut No.119A, Kali Rungkut, Kec. Rungkut, Surabaya, Jawa Timur 6",Binatu,+62 812-1654-4113,32,4.5,https://search.google.com/local/reviews?placeid=ChIJDXJ7otH71y0RWjp_HEmnhiQ&q=la,https://www.google.com/maps?cid=2631974964697184858,-7.3245945,112.7693362,None,"Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipMlSPx1zSeiOk2lRP-FlWrxdR9gVysIqswmkp4h,"just wash, iron wash"
935,EASY LAUNDRY Express Premio,"Jl. Medayu Utara XVII No.29A, Medokan Ayu, Kec. Rungkut, Surabaya, Jawa Timur 60",Layanan Binatu,+62 822-3340-1145,79,4.9,https://search.google.com/local/reviews?placeid=ChIJhYyyXcz71y0RlmMIV1u7k0c&q=la,https://www.google.com/maps?cid=5157671999245935510,-7.3220334,112.8007989,https://easylaundryservice.business.site/,"Sabtu: [08.00-22.00], Minggu: [08.00-22.00], Senin: [08.00-17.00, 18.30-22.30], ",https://lh5.googleusercontent.com/p/AF1QipNfFXaM_zSm6N2wDKXt-yq_CpNbC8LA-lQHJcIO,"just wash, dry cleaning, iron wash"
936,ION LAUNDRY - RUNGKUT,"Jl. Rungkut Madya No.213 C, Medokan Ayu, Kec. Rungkut, Surabaya, Jawa Timur 6029","Binatu, Binatu Cucian Kering, Layanan Binatu",+62 851-7423-8827,42,4.1,https://search.google.com/local/reviews?placeid=ChIJ4RLLtyv71y0RdX6_ZpDWqhw&q=la,https://www.google.com/maps?cid=2065699294790254197,-7.3319936,112.7882298,http://www.ionlaundry.com/,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipMJFZM7tl3Zb4laNegjVgoKqGidZgB6DpOHrYy4,"just wash, dry cleaning, iron wash"
937,ZAIA Laundry Rungkut,"07A, Rungkut Tengah, Surabaya, Jawa Timur 60293","Binatu Cucian Kering, Jasa Cuci Jok Mobil, Toko Mesin Cuci & Pengering",+62 852-3652-0845,114,4.8,https://search.google.com/local/reviews?placeid=ChIJZZtW3g371y0RirUhx7ehbQ0&q=la,https://www.google.com/maps?cid=967607305646486922,-7.3315791,112.7687742,None,"Sabtu: [07.00-22.00], Minggu: [07.00-21.00], Senin: [07.00-22.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipMBC9GDgP_YjIjoKXpE2iPw0FMicgznVZ1uyfK-,"just wash, dry cleaning, car seat laundry, iron wash"
938,Eka Jaya Laundry,"Jl. Raya Kalirungkut No.138 B, Kali Rungkut, Kec. Rungkut, Surabaya, Jawa Timur ",Layanan Binatu,+62 812-3333-8565,27,4.8,https://search.google.com/local/reviews?placeid=ChIJXY0kU-f61y0RyRZkEAYv70Q&q=la,https://www.google.com/maps?cid=4967240617104250569,-7.3254242,112.7689305,None,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh3.googleusercontent.com/gps-proxy/ALd4DhHiJqn9RNfo2JzxqOGLvC1FeRb6CV_D,"just wash, dry cleaning, iron wash"
939,Oxy Laundry Rungkut Madya,"Jl. Rungkut Madya No.83, Rungkut Kidul, Kec. Rungkut, Surabaya, Jawa Timur 60293",Binatu,+62 822-5776-9955,57,3.9,https://search.google.com/local/reviews?placeid=ChIJoZTebsT61y0R4Te6m4196ak&q=la,https://www.google.com/maps?cid=12243455109139937249,-7.331375899999999,112.7787551,None,"Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipM4K3AVwIyUL9iIpAnRap0q8Cf86Ojv1PEVHgil,"just wash, iron wash"
940,MAX Laundry Rungkut,"Jl. Rungkut Menanggal Harapan B X No.1, Rungkut Menanggal, Kec. Gn. Anyar, Surab",Layanan Binatu,+62 895-4282-14445,18,5.0,https://search.google.com/local/reviews?placeid=ChIJSTkAbbz71y0RcBBHxUo2xtM&q=la,https://www.google.com/maps?cid=15259944082156753008,-7.3366492,112.7756493,https://instagram.com/maxlaundryrungkut?igshid=NjIwNzIyMDk2Mg==,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipNT6TiMoQpvdHbGabSHfEmEPbrcNB1p5896TelF,"just wash, dry cleaning, iron wash"
941,Senyum Laundry,"Jl. Raya Lontar No.91, Lontar, Kec. Sambikerep, Surabaya, Jawa Timur 60216",Binatu,+62 812-3057-5758,31,4.8,https://search.google.com/local/reviews?placeid=ChIJkxtOvHz91y0RGykEAS4kx2g&q=la,https://www.google.com/maps?cid=7550043080314071323,-7.2845173,112.6708894,None,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka",https://lh5.googleusercontent.com/p/AF1QipNZdE0MqJAvJ6NkdZrHr2eqsAcG8syBNopQbzUk,"just wash, iron wash"
942,SOne Laundry Lontar,"Jl. Raya Lontar No.298A, Lontar, Kec. Sambikerep, Surabaya, Jawa Timur 60216",Binatu,+62 878-1643-3211,94,4.9,https://search.google.com/local/reviews?placeid=ChIJcXnGOgX91y0Rwp2_vlpbnGk&q=la,https://www.google.com/maps?cid=7610057915654708674,-7.2827062,112.6611794,https://desty.page/sonelaundry,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipMmJ4swRdzGwPO5YhlzMyM5JXI31rT9RERi1Xkl,"just wash, iron wash"
943,Fresh Laundry,"Jl. Raya Lontar No.62, Lontar, Kec. Sambikerep, Surabaya, Jawa Timur 60216",Layanan Binatu,+62 858-8555-8869,70,4.9,https://search.google.com/local/reviews?placeid=ChIJoaVq__r91y0RiMT4LHmvI1Q&q=la,https://www.google.com/maps?cid=6062882458351223944,-7.281587999999999,112.658564,None,"Sabtu: [07.00-22.00], Minggu: [12.00-22.00], Senin: [07.00-22.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipP4R-eACNIfLmx0zZ7qtnjufLlsrZbSySU7ZqGC,"just wash, dry cleaning, iron wash"
944,Lord Laundry - Kiloan Premium,"Jl. Raya Made No.39, Made, Kec. Sambikerep, Surabaya, Jawa Timur 60219",Layanan Binatu,+62 813-3338-8763,36,4.9,https://search.google.com/local/reviews?placeid=ChIJyWif8Cz91y0Rc_d1KkQCsbA&q=la,https://www.google.com/maps?cid=12731960113346508659,-7.277802599999999,112.6368448,None,"Sabtu: [08.00-21.00], Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipNmx569qy-nDhSvdyT9uo_zyqJv9CMT6OeNb-gZ,"just wash, dry cleaning, iron wash"
945,Apiko Laundry Citraland Taman Internasional (Wet & Dry Clean),"Ruko Taman Internasional A17, Citraland, Sambikerep, Kec. Sambikerep, Surabaya, ",Binatu,+62 823-3757-5750,28,4.7,https://search.google.com/local/reviews?placeid=ChIJ3aPuOCz91y0Rrs6r-V3gh40&q=la,https://www.google.com/maps?cid=10198366575429144238,-7.285575799999999,112.6529617,None,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipPrP9VJwLs0QBo5DLukQnHlUuYJOGX5sZ9xVC1f,"just wash, iron wash"
946,ION EXPRESS LAUNDRY - BUMI INDAH,"Jl. Bumi Indah No.56, Lontar, Kec. Sambikerep, Surabaya, Jawa Timur 60186",Binatu,+62 851-7201-5857,18,4.7,https://search.google.com/local/reviews?placeid=ChIJT-DoSnb_1y0RZCwoCGh3PDI&q=la,https://www.google.com/maps?cid=3619899489196190820,-7.2631248,112.673831,None,"Sabtu: [07.00-23.00], Minggu: [07.00-23.00], Senin: [07.00-23.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipO5vwyw6M18-1v0y6KERwld3li53m-HzPz7ukTz,"just wash, iron wash"
